n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
2019,1409.354,0.516,0.0,0.0,22.453,1001.833,0,0,0,
2020,1410.414,0.661,-1,-1,22.384,1001.828,0,0,0,
2021,1411.075,0.321,0.0,0.0,22.441,1001.847,0,0,0,
2022,1411.735,0.377,0.0,0.0,22.441,1001.84,0,0,0,
2023,1412.395,0.419,-1,-1,22.448,1001.821,0,0,0,
2024,1413.055,0.382,0.0,0.0,22.451,1001.841,0,0,0,
2025,1413.715,0.322,-1,-1,22.451,1001.821,0,0,0,
2026,1414.376,0.298,0.0,0.0,22.453,1001.849,0,0,0,
2027,1415.036,0.424,0.0,0.0,22.453,1001.838,0,0,0,
2028,1415.696,0.243,-1,-1,22.443,1001.828,0,0,0,
2029,1416.356,0.299,0.0,0.0,22.446,1001.887,0,0,0,
2030,1417.017,0.261,-1,-1,22.441,1001.855,0,0,0,
2031,1417.677,0.182,-1,-1,22.446,1001.849,0,0,0,
2032,1418.337,0.279,0.0,0.0,22.456,1001.837,0,0,0,
2033,1418.997,0.368,0.0,0.0,22.448,1001.836,0,0,0,
2034,1419.657,0.604,-1,-1,22.443,1001.829,0,0,0,
2035,1420.318,0.353,0.0,0.0,22.441,1001.824,0,0,0,
2036,1420.978,0.311,-1,-1,22.441,1001.886,0,0,0,
2037,1421.638,0.437,-1,-1,22.446,1001.864,0,0,0,
2038,1422.299,0.386,0.0,0.0,22.446,1001.849,0,0,0,
2039,1422.959,0.327,0.0,0.0,22.443,1001.841,0,0,0,
2040,1424.019,0.419,-1,-1,22.384,1001.842,0,0,0,
2041,1424.68,0.354,0.0,0.0,22.433,1001.831,0,0,0,
2042,1425.34,0.456,-1,-1,22.441,1001.858,0,0,0,
2043,1426.0,0.251,-1,-1,22.453,1001.847,0,0,0,
2044,1426.661,0.553,0.0,0.0,22.438,1001.826,0,0,0,
2045,1427.321,0.339,0.0,0.0,22.436,1001.853,0,0,0,
2046,1427.981,0.401,-1,-1,22.446,1001.842,0,0,0,
2047,1428.641,0.238,0.0,0.0,22.441,1001.839,0,0,0,
2048,1429.302,0.428,-1,-1,22.438,1001.854,0,0,0,
2049,1429.962,0.297,-1,-1,22.441,1001.834,0,0,0,
2050,1430.623,0.386,0.0,0.0,22.446,1001.847,0,0,0,
2051,1431.283,0.492,0.0,0.0,22.438,1001.858,0,0,0,
2052,1431.943,0.428,-1,-1,22.441,1001.83,0,0,0,
2053,1432.604,0.288,0.0,0.0,22.443,1001.848,0,0,0,
2054,1433.264,0.241,-1,-1,22.446,1001.852,0,0,0,
2055,1433.924,0.2,0.0,0.0,22.446,1001.85,0,0,0,
2056,1434.584,0.493,0.0,0.0,22.438,1001.845,0,0,0,
2057,1435.245,0.311,-1,-1,22.438,1001.821,0,0,0,
2058,1435.905,0.011,0.0,0.0,22.441,1001.851,0,0,0,
2059,1436.565,0.45,-1,-1,22.441,1001.829,0,0,0,
2060,1437.626,0.545,0.0,0.0,22.373,1001.819,0,0,0,
2061,1438.286,0.441,0.0,0.0,22.426,1001.812,0,0,0,
2062,1438.946,0.697,-1,-1,22.433,1001.815,0,0,0,
2063,1439.606,0.371,0.0,0.0,22.433,1001.779,0,0,0,
2064,1440.267,0.632,-1,-1,22.423,1001.831,0,0,0,
2065,1440.927,0.502,0.0,0.0,22.428,1001.825,0,0,0,
2066,1441.587,0.533,0.0,0.0,22.433,1001.853,0,0,0,
2067,1442.248,0.408,-1,-1,22.426,1001.855,0,0,0,
2068,1442.908,0.442,0.0,0.0,22.426,1001.802,0,0,0,
2069,1443.569,0.357,-1,-1,22.428,1001.816,0,0,0,
2070,1444.229,0.529,0.0,0.0,22.431,1001.833,0,0,0,
2071,1444.889,0.595,0.0,0.0,22.423,1001.8,0,0,0,
2072,1445.549,0.213,-1,-1,22.426,1001.798,0,0,0,
2073,1446.209,0.64,0.0,0.0,22.416,1001.808,0,0,0,
2074,1446.87,0.668,-1,-1,22.418,1001.807,0,0,0,
2075,1447.53,0.529,0.0,0.0,22.418,1001.794,0,0,0,
2076,1448.19,0.662,0.0,0.0,22.411,1001.827,0,0,0,
2077,1448.85,0.742,-1,-1,22.418,1001.804,0,0,0,
2078,1449.511,0.793,0.0,0.0,22.408,1001.801,0,0,0,
2079,1450.171,0.76,-1,-1,22.404,1001.798,0,0,0,
2080,1451.232,0.622,0.0,0.0,22.344,1001.793,0,0,0,
2081,1451.892,0.742,0.0,0.0,22.396,1001.792,0,0,0,
2082,1452.552,0.49,-1,-1,22.398,1001.821,0,0,0,
2083,1453.213,0.499,0.0,0.0,22.396,1001.801,0,0,0,
2084,1453.873,0.56,-1,-1,22.388,1001.815,0,0,0,
2085,1454.533,0.625,0.0,0.0,22.391,1001.815,0,0,0,
2086,1455.194,0.37,0.0,0.0,22.394,1001.824,0,0,0,
2087,1455.854,0.756,-1,-1,22.394,1001.809,0,0,0,
2088,1456.514,0.555,0.0,0.0,22.398,1001.821,0,0,0,
2089,1457.175,0.634,-1,-1,22.388,1001.825,0,0,0,
2090,1457.835,0.245,0.0,0.0,22.388,1001.82,0,0,0,
2091,1458.495,0.407,0.0,0.0,22.388,1001.847,0,0,0,
2092,1459.155,0.587,-1,-1,22.386,1001.817,0,0,0,
2093,1459.816,0.62,0.0,0.0,22.391,1001.822,0,0,0,
2094,1460.476,0.601,-1,-1,22.388,1001.862,0,0,0,
2095,1461.136,0.602,0.0,0.0,22.386,1001.804,0,0,0,
2096,1461.797,0.705,0.0,0.0,22.379,1001.832,0,0,0,
2097,1462.457,0.518,-1,-1,22.388,1001.815,0,0,0,
2098,1463.117,0.444,0.0,0.0,22.386,1001.813,0,0,0,
2099,1463.778,0.476,-1,-1,22.391,1001.815,0,0,0,
2100,1464.838,0.53,0.0,0.0,22.324,1001.814,0,0,0,
2101,1465.498,0.699,0.0,0.0,22.381,1001.81,0,0,0,
2102,1466.158,0.439,-1,-1,22.396,1001.829,0,0,0,
2103,1466.819,0.542,0.0,0.0,22.388,1001.823,0,0,0,
2104,1467.479,0.444,-1,-1,22.396,1001.836,0,0,0,
2105,1468.14,0.408,0.0,0.0,22.391,1001.818,0,0,0,
2106,1468.8,0.616,0.0,0.0,22.398,1001.817,0,0,0,
2107,1469.46,0.792,-1,-1,22.396,1001.779,0,0,0,
2108,1470.12,0.719,0.0,0.0,22.391,1001.794,0,0,0,
2109,1470.781,0.871,-1,-1,22.386,1001.8,0,0,0,
2110,1471.441,0.816,0.0,0.0,22.401,1001.786,0,0,0,
2111,1472.101,0.875,0.0,0.0,22.401,1001.752,0,0,0,
2112,1472.761,0.936,-1,-1,22.396,1001.811,0,0,0,
2113,1473.422,0.798,0.0,0.0,22.396,1001.797,0,0,0,
2114,1474.082,0.769,-1,-1,22.404,1001.782,0,0,0,
2115,1474.743,1.038,0.0,0.0,22.396,1001.799,0,0,0,
2116,1475.403,0.557,0.0,0.0,22.398,1001.792,0,0,0,
2117,1476.063,0.756,-1,-1,22.396,1001.796,0,0,0,
2118,1476.723,0.853,0.0,0.0,22.396,1001.781,0,0,0,
2119,1477.384,0.774,-1,-1,22.398,1001.771,0,0,0,
2120,1478.444,0.911,0.0,0.0,22.339,1001.743,0,0,0,
2121,1479.105,0.82,0.0,0.0,22.391,1001.776,0,0,0,
